TIMESTAMP,TRACK_ID,OBJECT_TYPE,X,Y,CITY_NAME
315971683.4718732,00000000-0000-0000-0000-000000000000,AV,293.496464852527,2345.4171586378948,MIA
315971683.4718732,00000000-0000-0000-0000-000000045104,OTHERS,283.1002818731907,2345.2837266005554,MIA
315971683.4718732,00000000-0000-0000-0000-000000045895,OTHERS,276.27734054816216,2344.42940537836,MIA
315971683.4718732,00000000-0000-0000-0000-000000045981,OTHERS,308.6057554000965,2346.1245428803995,MIA
315971683.4718732,00000000-0000-0000-0000-000000046064,OTHERS,298.8609621422518,2345.7315538450753,MIA
315971683.4718732,00000000-0000-0000-0000-000000046601,OTHERS,229.44820163673145,2345.0088372608952,MIA
315971683.4718732,00000000-0000-0000-0000-000000046661,OTHERS,345.67105527096913,2344.2852180608247,MIA
315971683.4718732,00000000-0000-0000-0000-000000046735,OTHERS,357.9379549468052,2341.473620959115,MIA
315971683.4718732,00000000-0000-0000-0000-000000046717,OTHERS,303.0980383856313,2351.03016095072,MIA
315971683.4718732,00000000-0000-0000-0000-000000046706,OTHERS,201.2944294433723,2340.0001688005364,MIA
315971683.4718732,00000000-0000-0000-0000-000000046725,OTHERS,330.2551673401369,2340.1055420243492,MIA
315971683.4718732,00000000-0000-0000-0000-000000046694,AGENT,281.0437994177405,2341.2127815866465,MIA
315971683.4718732,00000000-0000-0000-0000-000000046721,OTHERS,260.1031686847569,2340.1059418443983,MIA
315971683.4718732,00000000-0000-0000-0000-000000046666,OTHERS,281.45344327331617,2334.9423045443937,MIA
315971683.4718732,00000000-0000-0000-0000-000000046688,OTHERS,265.9999673507122,2344.2587605416657,MIA
315971683.4718732,00000000-0000-0000-0000-000000046646,OTHERS,283.4363192640919,2335.1872421116173,MIA
315971683.5718863,00000000-0000-0000-0000-000000000000,AV,293.44705515217566,2345.414949206693,MIA
315971683.5718863,00000000-0000-0000-0000-000000045104,OTHERS,283.01968326038343,2345.299886409255,MIA
315971683.5718863,00000000-0000-0000-0000-000000045895,OTHERS,276.31307976721143,2344.393592838844,MIA
315971683.5718863,00000000-0000-0000-0000-000000045981,OTHERS,308.41380404183604,2346.1621613799452,MIA
315971683.5718863,00000000-0000-0000-0000-000000046064,OTHERS,298.776842192735,2345.736783053008,MIA
315971683.5718863,00000000-0000-0000-0000-000000046601,OTHERS,228.8697770165808,2345.0971394809812,MIA
315971683.5718863,00000000-0000-0000-0000-000000046661,OTHERS,347.02185275245387,2344.224771903779,MIA
315971683.5718863,00000000-0000-0000-0000-000000046735,OTHERS,357.993859283645,2341.6054217594187,MIA
315971683.5718863,00000000-0000-0000-0000-000000046717,OTHERS,303.24756141316806,2351.047343209684,MIA
315971683.5718863,00000000-0000-0000-0000-000000046706,OTHERS,201.15669326511016,2339.874878374391,MIA
315971683.5718863,00000000-0000-0000-0000-000000046725,OTHERS,330.3100222497946,2340.231992120183,MIA
315971683.5718863,00000000-0000-0000-0000-000000046694,AGENT,282.2523429273687,2341.267956986536,MIA
315971683.5718863,00000000-0000-0000-0000-000000046721,OTHERS,261.0272622431039,2340.144253858921,MIA
315971683.5718863,00000000-0000-0000-0000-000000046666,OTHERS,281.5121305339765,2334.9411177688417,MIA
315971683.5718863,00000000-0000-0000-0000-000000046688,OTHERS,266.0333320387909,2344.2557939989842,MIA
315971683.5718863,00000000-0000-0000-0000-000000046646,OTHERS,283.4468846003869,2335.193106245772,MIA
315971683.67162734,00000000-0000-0000-0000-000000000000,AV,293.3965750263111,2345.4123980740287,MIA
315971683.67162734,00000000-0000-0000-0000-000000045104,OTHERS,282.93621614247263,2345.312567591891,MIA
315971683.67162734,00000000-0000-0000-0000-000000045895,OTHERS,276.3066693852278,2344.382553978884,MIA
315971683.67162734,00000000-0000-0000-0000-000000045981,OTHERS,308.3139839618568,2346.1299729131233,MIA
315971683.67162734,00000000-0000-0000-0000-000000046064,OTHERS,298.6817484143187,2345.717533478029,MIA
315971683.67162734,00000000-0000-0000-0000-000000046735,OTHERS,358.0454252639213,2341.625687054728,MIA
315971683.67162734,00000000-0000-0000-0000-000000046706,OTHERS,201.1826500754948,2340.070704552656,MIA
315971683.67162734,00000000-0000-0000-0000-000000046717,OTHERS,303.24756141316806,2351.047343209684,MIA
315971683.67162734,00000000-0000-0000-0000-000000046661,OTHERS,348.5482498781022,2344.1563103903186,MIA
315971683.67162734,00000000-0000-0000-0000-000000046725,OTHERS,330.365020494468,2340.181330769863,MIA
315971683.67162734,00000000-0000-0000-0000-000000046694,AGENT,283.39282993696554,2341.366342257513,MIA
315971683.67162734,00000000-0000-0000-0000-000000046721,OTHERS,262.1427615175747,2340.1999743327733,MIA
315971683.67162734,00000000-0000-0000-0000-000000046666,OTHERS,281.56001965416215,2334.9495482305297,MIA
315971683.67162734,00000000-0000-0000-0000-000000046688,OTHERS,266.0016982277769,2344.2494787648675,MIA
315971683.67162734,00000000-0000-0000-0000-000000046646,OTHERS,283.44222609539787,2335.174247948489,MIA
315971683.67162734,00000000-0000-0000-0000-000000046601,OTHERS,228.40721280044082,2345.0620987279603,MIA
315971683.771722,00000000-0000-0000-0000-000000000000,AV,293.34917149445323,2345.4098122290584,MIA
315971683.771722,00000000-0000-0000-0000-000000045104,OTHERS,282.9600746609196,2345.2790599721397,MIA
315971683.771722,00000000-0000-0000-0000-000000045895,OTHERS,276.2919895526715,2344.403050945743,MIA
315971683.771722,00000000-0000-0000-0000-000000045981,OTHERS,308.175506894894,2346.1191945462656,MIA
315971683.771722,00000000-0000-0000-0000-000000046064,OTHERS,298.59613261509065,2345.6612228505915,MIA
315971683.771722,00000000-0000-0000-0000-000000046735,OTHERS,358.0268981900634,2341.6011424444864,MIA
315971683.771722,00000000-0000-0000-0000-000000046706,OTHERS,201.16544022395644,2339.988711633291,MIA
315971683.771722,00000000-0000-0000-0000-000000046717,OTHERS,303.4802526887407,2351.113546272069,MIA
315971683.771722,00000000-0000-0000-0000-000000046661,OTHERS,350.02095674247846,2344.3268732629354,MIA
315971683.771722,00000000-0000-0000-0000-000000046725,OTHERS,330.3480204180192,2340.268443552324,MIA
315971683.771722,00000000-0000-0000-0000-000000046694,AGENT,284.40538012364107,2341.3382230870748,MIA
315971683.771722,00000000-0000-0000-0000-000000046721,OTHERS,263.2406838514493,2340.1804661782085,MIA
315971683.771722,00000000-0000-0000-0000-000000046666,OTHERS,281.51125847186216,2334.9355446680315,MIA
315971683.771722,00000000-0000-0000-0000-000000046688,OTHERS,266.022622359058,2344.2265176611168,MIA
315971683.771722,00000000-0000-0000-0000-000000046646,OTHERS,283.3059722145882,2335.1769836086664,MIA
315971683.771722,00000000-0000-0000-0000-000000046601,OTHERS,228.26631319413607,2344.840087623283,MIA
315971683.87045383,00000000-0000-0000-0000-000000000000,AV,293.29723289474134,2345.406784646795,MIA
315971683.87045383,00000000-0000-0000-0000-000000045104,OTHERS,282.8620790881851,2345.2665416314085,MIA
315971683.87045383,00000000-0000-0000-0000-000000045895,OTHERS,276.337433929664,2344.4141996257763,MIA
315971683.87045383,00000000-0000-0000-0000-000000046721,OTHERS,264.08060970217554,2340.313649623396,MIA
315971683.87045383,00000000-0000-0000-0000-000000046725,OTHERS,330.44876321575265,2340.202923812125,MIA
315971683.87045383,00000000-0000-0000-0000-000000046694,AGENT,285.59605987236125,2341.4214271217506,MIA
315971683.87045383,00000000-0000-0000-0000-000000046735,OTHERS,358.0049789539344,2341.558630076487,MIA
315971683.87045383,00000000-0000-0000-0000-000000046706,OTHERS,201.1624241844317,2340.0274303547953,MIA
315971683.87045383,00000000-0000-0000-0000-000000046661,OTHERS,351.3934799478846,2344.4679404521885,MIA
315971683.87045383,00000000-0000-0000-0000-000000046717,OTHERS,303.5625539875145,2351.138337415039,MIA
315971683.87045383,00000000-0000-0000-0000-000000046743,OTHERS,220.01623058452748,2337.623738166721,MIA
315971683.87045383,00000000-0000-0000-0000-000000045981,OTHERS,308.0276652772061,2346.13287904304,MIA
315971683.87045383,00000000-0000-0000-0000-000000046666,OTHERS,281.47025072815546,2334.935049581157,MIA
315971683.87045383,00000000-0000-0000-0000-000000046688,OTHERS,265.9968185560624,2344.312192624877,MIA
315971683.87045383,00000000-0000-0000-0000-000000046646,OTHERS,283.42799263841147,2335.2193707798183,MIA
315971683.87045383,00000000-0000-0000-0000-000000046601,OTHERS,227.69107607194854,2344.849184669776,MIA
315971683.87045383,00000000-0000-0000-0000-000000046064,OTHERS,298.57720544690164,2345.6769430086856,MIA
315971683.97029,00000000-0000-0000-0000-000000000000,AV,293.25028048584164,2345.4043724146845,MIA
315971683.97029,00000000-0000-0000-0000-000000045104,OTHERS,282.79410984845845,2345.243568816625,MIA
315971683.97029,00000000-0000-0000-0000-000000045895,OTHERS,276.3117233340155,2344.432744955233,MIA
315971683.97029,00000000-0000-0000-0000-000000046721,OTHERS,264.08823797007585,2340.348229272596,MIA
315971683.97029,00000000-0000-0000-0000-000000046725,OTHERS,330.21593477738554,2340.068871747861,MIA
315971683.97029,00000000-0000-0000-0000-000000046694,AGENT,286.7162915630456,2341.511233706573,MIA
315971683.97029,00000000-0000-0000-0000-000000046735,OTHERS,358.0664420392006,2341.631274115272,MIA
315971683.97029,00000000-0000-0000-0000-000000046706,OTHERS,201.27686188902229,2339.917868970715,MIA
315971683.97029,00000000-0000-0000-0000-000000046661,OTHERS,352.9367769299098,2344.530387833276,MIA
315971683.97029,00000000-0000-0000-0000-000000046717,OTHERS,303.5625539875145,2351.138337415039,MIA
315971683.97029,00000000-0000-0000-0000-000000046743,OTHERS,221.0577251786998,2337.743986471924,MIA
315971683.97029,00000000-0000-0000-0000-000000045981,OTHERS,307.88478214448884,2346.115555845357,MIA
315971683.97029,00000000-0000-0000-0000-000000046666,OTHERS,281.5468749799395,2334.939701178388,MIA
315971683.97029,00000000-0000-0000-0000-000000046688,OTHERS,265.9954082005582,2344.188423068501,MIA
315971683.97029,00000000-0000-0000-0000-000000046646,OTHERS,283.2345702819378,2335.18139920519,MIA
315971683.97029,00000000-0000-0000-0000-000000046601,OTHERS,227.26799526443835,2344.8640399209303,MIA
315971683.97029,00000000-0000-0000-0000-000000046064,OTHERS,298.4714763771866,2345.716510228352,MIA
315971684.07043433,00000000-0000-0000-0000-000000000000,AV,293.19072774445686,2345.401250854567,MIA
315971684.07043433,00000000-0000-0000-0000-000000045104,OTHERS,282.7984631996442,2345.270359390509,MIA
315971684.07043433,00000000-0000-0000-0000-000000045895,OTHERS,276.23156040269055,2344.3992684441127,MIA
315971684.07043433,00000000-0000-0000-0000-000000046721,OTHERS,265.03806809929984,2340.4514072897186,MIA
315971684.07043433,00000000-0000-0000-0000-000000046725,OTHERS,330.39327739575316,2340.229784784205,MIA
315971684.07043433,00000000-0000-0000-0000-000000046694,AGENT,287.68749331196165,2341.559874636488,MIA
315971684.07043433,00000000-0000-0000-0000-000000046735,OTHERS,357.9768181892327,2341.542836481643,MIA
315971684.07043433,00000000-0000-0000-0000-000000046706,OTHERS,201.2630962029163,2339.921058373266,MIA
315971684.07043433,00000000-0000-0000-0000-000000046661,OTHERS,354.4753477883355,2344.7011948946465,MIA
315971684.07043433,00000000-0000-0000-0000-000000046717,OTHERS,303.5625539875145,2351.138337415039,MIA
315971684.07043433,00000000-0000-0000-0000-000000046743,OTHERS,221.9648952625389,2337.8295145199163,MIA
315971684.07043433,00000000-0000-0000-0000-000000045981,OTHERS,307.83480602614037,2346.1321317796146,MIA
315971684.07043433,00000000-0000-0000-0000-000000046666,OTHERS,281.5477531302756,2334.9387894258675,MIA
315971684.07043433,00000000-0000-0000-0000-000000046688,OTHERS,265.9921411804694,2344.2066455364193,MIA
315971684.07043433,00000000-0000-0000-0000-000000046646,OTHERS,283.34637436440863,2335.1825377310124,MIA
315971684.07043433,00000000-0000-0000-0000-000000046601,OTHERS,226.8361549608588,2344.826413971009,MIA
315971684.07043433,00000000-0000-0000-0000-000000046064,OTHERS,298.4292730600777,2345.655056271025,MIA
315971684.17033195,00000000-0000-0000-0000-000000000000,AV,293.13791795913687,2345.3984450493303,MIA
315971684.17033195,00000000-0000-0000-0000-000000045104,OTHERS,282.80621158289836,2345.2692498902034,MIA
315971684.17033195,00000000-0000-0000-0000-000000046064,OTHERS,298.34912559338835,2345.6457827633217,MIA
315971684.17033195,00000000-0000-0000-0000-000000046601,OTHERS,226.34951074677352,2344.9447841257784,MIA
315971684.17033195,00000000-0000-0000-0000-000000046646,OTHERS,283.6185243790483,2335.3382389290427,MIA
315971684.17033195,00000000-0000-0000-0000-000000046661,OTHERS,355.7545676427706,2344.589854161973,MIA
315971684.17033195,00000000-0000-0000-0000-000000045895,OTHERS,276.3061441405345,2344.4137087282197,MIA
315971684.17033195,00000000-0000-0000-0000-000000046666,OTHERS,281.5082556205172,2334.941860622589,MIA
315971684.17033195,00000000-0000-0000-0000-000000046688,OTHERS,265.9507126872884,2344.2876681673565,MIA
315971684.17033195,00000000-0000-0000-0000-000000045981,OTHERS,307.70806151294954,2346.1125934701986,MIA
315971684.17033195,00000000-0000-0000-0000-000000046743,OTHERS,222.8344649903717,2337.8956626022377,MIA
315971684.17033195,00000000-0000-0000-0000-000000046721,OTHERS,265.9946233254607,2340.497030461034,MIA
315971684.17033195,00000000-0000-0000-0000-000000046694,AGENT,288.9426310573343,2341.7023494499954,MIA
315971684.17033195,00000000-0000-0000-0000-000000046725,OTHERS,330.3208029602518,2340.1885132477883,MIA
315971684.17033195,00000000-0000-0000-0000-000000046735,OTHERS,357.9678434694658,2341.572019359211,MIA
315971684.17033195,00000000-0000-0000-0000-000000046706,OTHERS,201.28566599558312,2339.991539238288,MIA
315971684.272821,00000000-0000-0000-0000-000000000000,AV,293.0849798061905,2345.397536316791,MIA
315971684.272821,00000000-0000-0000-0000-000000045895,OTHERS,276.29116320529806,2344.443023377059,MIA
315971684.272821,00000000-0000-0000-0000-000000045981,OTHERS,307.6861919225548,2346.115063235243,MIA
315971684.272821,00000000-0000-0000-0000-000000046064,OTHERS,298.33949936391707,2345.718508839069,MIA
315971684.272821,00000000-0000-0000-0000-000000046601,OTHERS,225.96541516861183,2344.673646716146,MIA
315971684.272821,00000000-0000-0000-0000-000000045104,OTHERS,282.7702840271024,2345.2658606997798,MIA
315971684.272821,00000000-0000-0000-0000-000000046721,OTHERS,267.0011508678336,2340.5084742074027,MIA
315971684.272821,00000000-0000-0000-0000-000000046743,OTHERS,223.55136937733303,2337.930854215512,MIA
315971684.272821,00000000-0000-0000-0000-000000046735,OTHERS,357.97071845133223,2341.470214348812,MIA
315971684.272821,00000000-0000-0000-0000-000000046706,OTHERS,201.21155516563846,2340.07885499197,MIA
315971684.272821,00000000-0000-0000-0000-000000046725,OTHERS,330.1721407550255,2340.016651137321,MIA
315971684.272821,00000000-0000-0000-0000-000000046694,AGENT,290.09236282969835,2341.741678815011,MIA
315971684.272821,00000000-0000-0000-0000-000000046666,OTHERS,281.47747188617524,2334.9337058783044,MIA
315971684.272821,00000000-0000-0000-0000-000000046661,OTHERS,357.1383711270076,2344.735204062938,MIA
315971684.272821,00000000-0000-0000-0000-000000046688,OTHERS,266.0548794601538,2344.216586355009,MIA
