TIMESTAMP,TRACK_ID,OBJECT_TYPE,X,Y,CITY_NAME
315968367.4742666,00000000-0000-0000-0000-000000000000,AV,2417.202129827627,1036.201357640155,PIT
315968367.4742666,00000000-0000-0000-0000-000000013412,OTHERS,2421.9319971763275,1044.5900980605722,PIT
315968367.4742666,00000000-0000-0000-0000-000000013945,OTHERS,2409.415412355481,1096.9860109667234,PIT
315968367.4742666,00000000-0000-0000-0000-000000013746,OTHERS,2461.606781157169,1073.4037795932702,PIT
315968367.4742666,00000000-0000-0000-0000-000000013924,OTHERS,2383.152765006497,1011.7837750166252,PIT
315968367.4742666,00000000-0000-0000-0000-000000013799,OTHERS,2345.33886839339,977.2716250941896,PIT
315968367.4742666,00000000-0000-0000-0000-000000013925,AGENT,2364.7860073093852,991.1200342336688,PIT
315968367.4742666,00000000-0000-0000-0000-000000013790,OTHERS,2334.667729333109,963.2908342014998,PIT
315968367.4742666,00000000-0000-0000-0000-000000013919,OTHERS,2435.131173267245,1056.757394876198,PIT
315968367.4742666,00000000-0000-0000-0000-000000013750,OTHERS,2444.260422820317,1060.7797709504969,PIT
315968367.4742666,00000000-0000-0000-0000-000000013605,OTHERS,2350.4311241539435,973.629224172377,PIT
315968367.4742666,00000000-0000-0000-0000-000000013889,OTHERS,2410.197729761348,1026.3926329753465,PIT
315968367.4742666,00000000-0000-0000-0000-000000013871,OTHERS,2433.662136404077,1063.0191133455883,PIT
315968367.4742666,00000000-0000-0000-0000-000000013770,OTHERS,2419.979422225139,1035.3439671433073,PIT
315968367.4742666,00000000-0000-0000-0000-000000013789,OTHERS,2429.1712678792537,1043.4370799718229,PIT
315968367.4742666,00000000-0000-0000-0000-000000013752,OTHERS,2432.8137105995384,1047.7919214870283,PIT
315968367.5771608,00000000-0000-0000-0000-000000000000,AV,2416.7077647337205,1035.7428851096442,PIT
315968367.5771608,00000000-0000-0000-0000-000000013412,OTHERS,2421.233253616833,1043.9170666202058,PIT
315968367.5771608,00000000-0000-0000-0000-000000013945,OTHERS,2409.6132753320653,1096.94883097136,PIT
315968367.5771608,00000000-0000-0000-0000-000000013746,OTHERS,2461.571655908345,1073.4673126735297,PIT
315968367.5771608,00000000-0000-0000-0000-000000013924,OTHERS,2383.090203080468,1011.8105446801076,PIT
315968367.5771608,00000000-0000-0000-0000-000000013799,OTHERS,2345.281456971453,977.2261865970204,PIT
315968367.5771608,00000000-0000-0000-0000-000000013925,AGENT,2363.8760082255812,990.3134399983984,PIT
315968367.5771608,00000000-0000-0000-0000-000000013790,OTHERS,2334.6677293295793,963.290834197742,PIT
315968367.5771608,00000000-0000-0000-0000-000000013919,OTHERS,2434.298312345894,1055.986938930661,PIT
315968367.5771608,00000000-0000-0000-0000-000000013750,OTHERS,2442.832268065063,1059.7966723947732,PIT
315968367.5771608,00000000-0000-0000-0000-000000013605,OTHERS,2349.738743061536,973.2483129572627,PIT
315968367.5771608,00000000-0000-0000-0000-000000013889,OTHERS,2410.2484063482448,1026.416682424542,PIT
