TIMESTAMP,TRACK_ID,OBJECT_TYPE,X,Y,CITY_NAME
315986408.67050123,00000000-0000-0000-0000-000000000000,AV,4071.885092826523,2520.339462292247,PIT
315986408.67050123,00000000-0000-0000-0000-000000050740,AGENT,4058.512445408537,2516.9871646319743,PIT
315986408.67050123,00000000-0000-0000-0000-000000051180,OTHERS,4035.703929013632,2512.212881432832,PIT
315986408.67050123,00000000-0000-0000-0000-000000051201,OTHERS,4007.797161930197,2508.9439694569714,PIT
315986408.67050123,00000000-0000-0000-0000-000000051233,OTHERS,4032.3207827881843,2508.7326077496946,PIT
315986408.67050123,00000000-0000-0000-0000-000000051242,OTHERS,4062.192861588989,2515.0077383449147,PIT
315986408.67050123,00000000-0000-0000-0000-000000051283,OTHERS,4100.751891313875,2516.4284195060363,PIT
315986408.67050123,00000000-0000-0000-0000-000000051279,OTHERS,4073.8518714231855,2518.024146711165,PIT
315986408.67050123,00000000-0000-0000-0000-000000051320,OTHERS,4122.319214954472,2543.18023021533,PIT
315986408.67050123,00000000-0000-0000-0000-000000051239,OTHERS,4037.490401189331,2509.1719054639602,PIT
315986408.67050123,00000000-0000-0000-0000-000000051317,OTHERS,3995.3956562514445,2498.751216468374,PIT
315986408.67050123,00000000-0000-0000-0000-000000051321,OTHERS,4101.6769491355135,2514.589408213761,PIT
315986408.67050123,00000000-0000-0000-0000-000000051306,OTHERS,4090.0112422730517,2530.5362130399053,PIT
315986408.67050123,00000000-0000-0000-0000-000000051312,OTHERS,4100.47552861109,2518.937678273289,PIT
315986408.67050123,00000000-0000-0000-0000-000000051277,OTHERS,4138.092611414173,2532.679035432431,PIT
315986408.67050123,00000000-0000-0000-0000-000000051304,OTHERS,4100.516783723688,2532.8187309396085,PIT
315986408.67050123,00000000-0000-0000-0000-000000051273,OTHERS,4049.4642045409223,2518.069534730905,PIT
315986408.67050123,00000000-0000-0000-0000-000000051300,OTHERS,4146.820991198749,2543.475830001969,PIT
315986408.67050123,00000000-0000-0000-0000-000000051314,OTHERS,4037.217000994673,2512.615883679549,PIT
315986408.67050123,00000000-0000-0000-0000-000000051248,OTHERS,4032.7922852910933,2514.575208848794,PIT
315986408.76563656,00000000-0000-0000-0000-000000000000,AV,4072.7608547780433,2520.549253937417,PIT
315986408.76563656,00000000-0000-0000-0000-000000050740,AGENT,4059.556669623824,2517.2283228247275,PIT
315986408.76563656,00000000-0000-0000-0000-000000051180,OTHERS,4036.61086158351,2512.7834713067073,PIT
315986408.76563656,00000000-0000-0000-0000-000000051201,OTHERS,4007.818985458084,2508.9407278527897,PIT
315986408.76563656,00000000-0000-0000-0000-000000051242,OTHERS,4062.169755828805,2515.017845305593,PIT
315986408.76563656,00000000-0000-0000-0000-000000051306,OTHERS,4089.878532490817,2530.5090444207626,PIT
315986408.76563656,00000000-0000-0000-0000-000000051321,OTHERS,4101.884183731454,2514.37646465512,PIT
315986408.76563656,00000000-0000-0000-0000-000000051322,OTHERS,4145.091182136621,2535.0787948472353,PIT
315986408.76563656,00000000-0000-0000-0000-000000051239,OTHERS,4038.1656280073216,2509.277892472939,PIT
315986408.76563656,00000000-0000-0000-0000-000000051317,OTHERS,3995.320586208723,2498.885313473867,PIT
315986408.76563656,00000000-0000-0000-0000-000000051283,OTHERS,4100.795007570633,2516.3009926065893,PIT
315986408.76563656,00000000-0000-0000-0000-000000051279,OTHERS,4074.131142591746,2517.9376655959004,PIT
315986408.76563656,00000000-0000-0000-0000-000000051320,OTHERS,4122.488162423394,2542.720334142494,PIT
315986408.76563656,00000000-0000-0000-0000-000000051312,OTHERS,4100.727747741471,2518.649594863073,PIT
315986408.76563656,00000000-0000-0000-0000-000000051277,OTHERS,4138.1922109542875,2532.64754593561,PIT
315986408.76563656,00000000-0000-0000-0000-000000051304,OTHERS,4100.572539609431,2532.9207129341157,PIT
315986408.76563656,00000000-0000-0000-0000-000000051273,OTHERS,4048.609146537517,2517.996342784275,PIT
315986408.76563656,00000000-0000-0000-0000-000000051300,OTHERS,4146.805501524917,2543.589382916738,PIT
315986408.76563656,00000000-0000-0000-0000-000000051314,OTHERS,4038.4020002095112,2512.710989722587,PIT
315986408.76563656,00000000-0000-0000-0000-000000051248,OTHERS,4031.4056085093043,2514.352931870741,PIT
315986408.86663073,00000000-0000-0000-0000-000000000000,AV,4073.805352817552,2520.806586446671,PIT
315986408.86663073,00000000-0000-0000-0000-000000050740,AGENT,4060.640804012262,2517.4731479628063,PIT
315986408.86663073,00000000-0000-0000-0000-000000051180,OTHERS,4039.567249758462,2513.032719012654,PIT
315986408.86663073,00000000-0000-0000-0000-000000051201,OTHERS,4007.725752356468,2509.0407853868805,PIT
315986408.86663073,00000000-0000-0000-0000-000000051242,OTHERS,4062.414063485943,2515.158205681375,PIT
315986408.86663073,00000000-0000-0000-0000-000000051306,OTHERS,4090.0821984387926,2530.588383458577,PIT
315986408.86663073,00000000-0000-0000-0000-000000051321,OTHERS,4101.857947898389,2514.3763054205137,PIT
315986408.86663073,00000000-0000-0000-0000-000000051322,OTHERS,4145.091182136621,2535.0787948472353,PIT
315986408.86663073,00000000-0000-0000-0000-000000051239,OTHERS,4037.661077214373,2509.169374687944,PIT
315986408.86663073,00000000-0000-0000-0000-000000051317,OTHERS,3995.332683629316,2498.846636770188,PIT
315986408.86663073,00000000-0000-0000-0000-000000051283,OTHERS,4100.8422720990175,2516.1746520616903,PIT
315986408.86663073,00000000-0000-0000-0000-000000051279,OTHERS,4074.491900167093,2517.941917772056,PIT
315986408.86663073,00000000-0000-0000-0000-000000051320,OTHERS,4122.488162423394,2542.720334142494,PIT
315986408.86663073,00000000-0000-0000-0000-000000051312,OTHERS,4100.7630087616935,2518.536626058409,PIT
315986408.86663073,00000000-0000-0000-0000-000000051277,OTHERS,4137.602812378565,2532.4124987721025,PIT
315986408.86663073,00000000-0000-0000-0000-000000051304,OTHERS,4100.557650891846,2532.9106533373997,PIT
315986408.86663073,00000000-0000-0000-0000-000000051273,OTHERS,4047.821954357807,2517.8459195449013,PIT
315986408.86663073,00000000-0000-0000-0000-000000051300,OTHERS,4146.384283477381,2543.6942801024443,PIT
315986408.86663073,00000000-0000-0000-0000-000000051314,OTHERS,4037.5878387513612,2512.5664591067393,PIT
315986408.86663073,00000000-0000-0000-0000-000000051248,OTHERS,4031.123351604911,2514.0173080196532,PIT
315986408.9735635,00000000-0000-0000-0000-000000000000,AV,4074.862597556744,2521.067689714697,PIT
315986408.9735635,00000000-0000-0000-0000-000000050740,AGENT,4062.648798792852,2517.9303241818443,PIT
315986408.9735635,00000000-0000-0000-0000-000000051180,OTHERS,4039.422856124205,2513.052137101205,PIT
315986408.9735635,00000000-0000-0000-0000-000000051201,OTHERS,4007.725752375851,2509.040785391544,PIT
315986408.9735635,00000000-0000-0000-0000-000000051242,OTHERS,4062.443422054663,2515.227991596477,PIT
315986408.9735635,00000000-0000-0000-0000-000000051239,OTHERS,4036.870399890881,2508.939135744145,PIT
315986408.9735635,00000000-0000-0000-0000-000000051322,OTHERS,4145.106092871915,2535.07464235162,PIT
315986408.9735635,00000000-0000-0000-0000-000000051317,OTHERS,3995.431369201276,2498.8912061739466,PIT
315986408.9735635,00000000-0000-0000-0000-000000051283,OTHERS,4100.981726782084,2515.737796236617,PIT
315986408.9735635,00000000-0000-0000-0000-000000051279,OTHERS,4074.428919170412,2517.910831999846,PIT
315986408.9735635,00000000-0000-0000-0000-000000051328,OTHERS,4038.356457820368,2509.390589016397,PIT
315986408.9735635,00000000-0000-0000-0000-000000051306,OTHERS,4090.032299938883,2530.589702787196,PIT
315986408.9735635,00000000-0000-0000-0000-000000051321,OTHERS,4101.877786459875,2514.344825624812,PIT
315986408.9735635,00000000-0000-0000-0000-000000051320,OTHERS,4122.488162423394,2542.720334142494,PIT
315986408.9735635,00000000-0000-0000-0000-000000051312,OTHERS,4100.969952683545,2518.061081666424,PIT
315986408.9735635,00000000-0000-0000-0000-000000051277,OTHERS,4137.484290685979,2532.6124041051153,PIT
315986408.9735635,00000000-0000-0000-0000-000000051304,OTHERS,4100.553630785895,2532.9413761307433,PIT
315986408.9735635,00000000-0000-0000-0000-000000051273,OTHERS,4045.880873038898,2517.4528789778437,PIT
315986408.9735635,00000000-0000-0000-0000-000000051300,OTHERS,4146.170740668694,2543.556051758601,PIT
315986408.9735635,00000000-0000-0000-0000-000000051314,OTHERS,4041.330950264613,2513.4107489089524,PIT
315986408.9735635,00000000-0000-0000-0000-000000051248,OTHERS,4029.200632827513,2513.458288029177,PIT
315986409.059801,00000000-0000-0000-0000-000000000000,AV,4075.6367978944127,2521.260320388133,PIT
315986409.059801,00000000-0000-0000-0000-000000050740,AGENT,4062.648798792852,2517.9303241818443,PIT
315986409.059801,00000000-0000-0000-0000-000000051180,OTHERS,4039.422856124205,2513.052137101205,PIT
315986409.059801,00000000-0000-0000-0000-000000051201,OTHERS,4007.725752375851,2509.040785391544,PIT
315986409.059801,00000000-0000-0000-0000-000000051242,OTHERS,4062.443422054663,2515.227991596477,PIT
315986409.059801,00000000-0000-0000-0000-000000051239,OTHERS,4036.870399890881,2508.939135744145,PIT
315986409.059801,00000000-0000-0000-0000-000000051322,OTHERS,4145.106092871915,2535.07464235162,PIT
315986409.059801,00000000-0000-0000-0000-000000051317,OTHERS,3995.431369201276,2498.8912061739466,PIT
315986409.059801,00000000-0000-0000-0000-000000051283,OTHERS,4100.981726782084,2515.737796236617,PIT
315986409.059801,00000000-0000-0000-0000-000000051279,OTHERS,4074.428919170412,2517.910831999846,PIT
315986409.059801,00000000-0000-0000-0000-000000051328,OTHERS,4038.356457820368,2509.390589016397,PIT
315986409.059801,00000000-0000-0000-0000-000000051306,OTHERS,4090.032299938883,2530.589702787196,PIT
315986409.059801,00000000-0000-0000-0000-000000051321,OTHERS,4101.877786459875,2514.344825624812,PIT
315986409.059801,00000000-0000-0000-0000-000000051320,OTHERS,4122.488162423394,2542.720334142494,PIT
315986409.059801,00000000-0000-0000-0000-000000051312,OTHERS,4100.969952683545,2518.061081666424,PIT
315986409.059801,00000000-0000-0000-0000-000000051277,OTHERS,4137.484290685979,2532.6124041051153,PIT
315986409.059801,00000000-0000-0000-0000-000000051304,OTHERS,4100.553630785895,2532.9413761307433,PIT
315986409.059801,00000000-0000-0000-0000-000000051273,OTHERS,4045.880873038898,2517.4528789778437,PIT
315986409.059801,00000000-0000-0000-0000-000000051300,OTHERS,4146.170740668694,2543.556051758601,PIT
315986409.059801,00000000-0000-0000-0000-000000051314,OTHERS,4041.330950264613,2513.4107489089524,PIT
315986409.059801,00000000-0000-0000-0000-000000051248,OTHERS,4029.200632827513,2513.458288029177,PIT
315986409.16236264,00000000-0000-0000-0000-000000000000,AV,4076.708755421647,2521.5221476222832,PIT
315986409.16236264,00000000-0000-0000-0000-000000050740,AGENT,4063.572675963777,2518.155667612872,PIT
315986409.16236264,00000000-0000-0000-0000-000000051180,OTHERS,4041.8444434469043,2513.533142659298,PIT
315986409.16236264,00000000-0000-0000-0000-000000051201,OTHERS,4007.7257523855396,2509.040785393875,PIT
315986409.16236264,00000000-0000-0000-0000-000000051242,OTHERS,4062.4242181030304,2515.218671929437,PIT
315986409.16236264,00000000-0000-0000-0000-000000051322,OTHERS,4145.106092881609,2535.0746423542723,PIT
315986409.16236264,00000000-0000-0000-0000-000000051239,OTHERS,4036.703747896349,2508.7354719847212,PIT
315986409.16236264,00000000-0000-0000-0000-000000051328,OTHERS,4038.280413375995,2509.239505668091,PIT
315986409.16236264,00000000-0000-0000-0000-000000051283,OTHERS,4101.902911234566,2516.978936144609,PIT
315986409.16236264,00000000-0000-0000-0000-000000051279,OTHERS,4074.7158019561375,2517.959054147385,PIT
315986409.16236264,00000000-0000-0000-0000-000000051317,OTHERS,3995.376555505136,2498.646047560071,PIT
315986409.16236264,00000000-0000-0000-0000-000000051321,OTHERS,4101.824691086493,2514.201961725112,PIT
